,location,total_sqft,bath,price,bhk
7917,Yelahanka,1600.0,3.0,100.0,3
7921,Yelahanka,1705.0,3.0,85.0,3
7922,Yelahanka,1350.0,2.0,85.0,3
7923,Yelahanka,1633.0,3.0,110.0,3
7924,Yelahanka,827.5,1.0,42.535,1
7926,Yelahanka,1355.0,2.0,75.0,3
7929,Yelahanka,1104.0,2.0,58.0,2
7931,Yelahanka,1175.0,2.0,67.77,2
7932,Yelahanka,1322.0,2.0,77.9,2
7933,Yelahanka,602.0,1.0,33.0,1
7934,Yelahanka,1315.0,2.0,77.0,2
7937,Yelahanka,567.0,1.0,25.0,1
7939,Yelahanka,602.0,2.0,30.0,1
7941,Yelahanka,1234.0,2.0,80.0,2
7944,Yelahanka,1267.0,3.0,78.0,2
7945,Yelahanka,1360.0,2.0,78.19,2
7947,Yelahanka New Town,650.0,1.0,33.0,1
7948,Yelahanka New Town,500.0,1.0,20.0,1
7949,Yelahanka New Town,440.0,1.0,16.5,1
7950,Yelahanka New Town,1610.0,3.0,92.0,3
7951,Yelahanka New Town,1700.0,3.0,90.0,3
7952,Yelahanka New Town,650.0,1.0,20.0,1
7953,Yelahanka New Town,350.0,1.0,13.5,1
7955,Yelahanka New Town,1385.0,2.0,65.0,2
7956,Yelahanka New Town,500.0,2.0,24.0,1
7957,Yelahanka New Town,650.0,1.0,17.0,1
7958,Yelahanka New Town,450.0,1.0,16.0,1
7960,Yelahanka New Town,960.0,2.0,50.0,2
7962,Yelahanka New Town,1209.0,2.0,65.0,3
7963,Yelahanka New Town,1400.0,2.0,80.0,3
7964,Yelahanka New Town,450.0,1.0,15.0,1
7965,Yelahanka New Town,500.0,1.0,18.0,1
7966,Yelahanka New Town,1420.0,2.0,75.0,3
7968,Yelahanka New Town,2200.0,2.0,180.0,2
7969,Yelahanka New Town,488.0,1.0,20.0,1
7970,Yelahanka New Town,1100.0,2.0,58.0,2
7973,Yelahanka New Town,1000.0,2.0,44.0,2
7974,Yelahanka New Town,650.0,1.0,18.0,1
7976,Yelahanka New Town,1740.0,3.0,150.0,3
7977,Yelahanka New Town,1290.0,2.0,70.0,2
7979,Yelenahalli,1240.0,2.0,47.12,2
7980,Yelenahalli,1200.0,2.0,46.17,2
7982,Yelenahalli,1260.0,2.0,47.88,2
7984,Yelenahalli,1175.0,2.0,50.0,2
7985,Yelenahalli,1650.0,3.0,68.0,3
7986,Yelenahalli,1200.0,2.0,45.6,2
7987,Yelenahalli,1200.0,2.0,46.17,2
7988,Yelenahalli,1160.0,2.0,44.08,2
7990,Yeshwanthpur,1693.0,3.0,108.0,3
7991,Yeshwanthpur,667.0,1.0,36.85,1
7992,Yeshwanthpur,1950.0,4.0,130.0,4
7994,Yeshwanthpur,665.0,1.0,36.85,1
7998,Yeshwanthpur,671.0,1.0,36.85,1
7999,Yeshwanthpur,1277.5,2.0,95.815,2
8000,Yeshwanthpur,668.0,1.0,36.85,1
8001,Yeshwanthpur,1185.0,2.0,75.84,2
8002,Yeshwanthpur,1195.0,2.0,100.0,2
8003,Yeshwanthpur,1313.0,3.0,96.0,3
8004,Yeshwanthpur,1400.0,2.0,100.0,2
8007,Yeshwanthpur,673.0,1.0,36.85,1
8008,Yeshwanthpur,717.0,2.0,49.475,2
8011,Yeshwanthpur,605.0,1.0,41.745,1
8013,Yeshwanthpur,669.0,1.0,36.85,1
8015,Yeshwanthpur,3027.0,4.0,260.0,3
8018,Yeshwanthpur,670.0,1.0,36.85,1
8021,Yeshwanthpur,1240.0,2.0,80.0,2
8022,Yeshwanthpur,1713.0,3.0,110.0,3
8023,Yeshwanthpur,1144.0,2.0,67.0,2
8024,Yeshwanthpur,1541.0,2.0,130.0,2
8026,Yeshwanthpur,1362.0,2.0,100.0,2
8027,Yeshwanthpur,666.0,1.0,36.8,1
8028,Yeshwanthpur,1855.0,3.0,140.0,3
8030,Yeshwanthpur,1165.0,2.0,85.0,2
8033,Yeshwanthpur,1825.0,3.0,145.0,3
8035,Yeshwanthpur,994.0,2.0,54.67,1
8036,Yeshwanthpur,650.0,1.0,40.0,1
8037,Yeshwanthpur,1855.0,3.0,140.0,3
8038,Yeshwanthpur,1500.0,3.0,100.0,3
8043,Yeshwanthpur,674.0,1.0,36.85,1
8045,Yeshwanthpur,672.0,1.0,36.85,1
8048,Yeshwanthpur,1195.0,2.0,100.0,2
8049,Yeshwanthpur,1692.0,3.0,108.0,3
8051,Yeshwanthpur,2500.0,5.0,185.0,6
8056,Yeshwanthpur,1855.0,3.0,135.0,3
8057,Yeshwanthpur,1876.0,3.0,160.0,3
8059,other,2770.0,4.0,290.0,3
8061,other,510.0,1.0,25.25,1
8065,other,1500.0,2.0,185.0,2
8066,other,840.0,2.0,45.0,2
8067,other,4395.0,3.0,240.0,3
8068,other,2511.0,3.0,205.0,3
8069,other,1660.0,2.0,105.0,3
8071,other,1200.0,2.0,65.0,2
8072,other,1200.0,3.0,90.0,3
8076,other,782.0,2.0,55.68,2
8077,other,1800.0,3.0,120.0,3
8078,other,1413.0,2.0,75.0,3
8079,other,945.0,2.0,54.0,2
8080,other,1870.0,3.0,110.0,3
8081,other,1260.0,2.0,85.05,3
8083,other,2795.0,4.0,235.0,3
8085,other,1904.0,3.0,150.0,3
8086,other,2000.0,3.0,175.0,3
8089,other,1500.0,3.0,100.0,3
8091,other,1783.0,3.0,115.0,3
8092,other,912.0,2.0,70.0,3
8095,other,1580.0,3.0,100.0,3
8096,other,1415.0,3.0,78.0,3
8098,other,2405.0,4.0,260.0,3
8099,other,1500.0,2.0,115.0,2
8104,other,1060.0,2.0,60.0,2
8105,other,2600.0,8.0,180.0,8
8107,other,1285.0,2.0,72.5,2
8108,other,4050.0,3.0,280.0,3
8111,other,1280.0,2.0,69.0,2
8112,other,3045.0,3.0,170.0,3
8115,other,900.0,2.0,110.0,2
8120,other,1560.0,3.0,115.0,3
8123,other,1200.0,4.0,165.0,4
8125,other,1645.0,3.0,95.0,3
8126,other,1200.0,2.0,79.0,2
8128,other,1350.0,2.0,140.0,3
8129,other,1800.0,3.0,150.0,3
8131,other,1762.0,3.0,125.0,3
8133,other,1200.0,3.0,90.0,3
8134,other,2023.71,3.0,275.0,3
8140,other,2150.0,4.0,240.0,3
8143,other,3309.0,4.0,325.0,4
8144,other,5000.0,9.0,360.0,11
8146,other,1150.0,2.0,126.0,2
8149,other,1200.0,2.0,74.0,2
8152,other,1753.0,3.0,120.0,3
8153,other,1000.0,2.0,53.0,2
8154,other,720.0,2.0,45.0,2
8157,other,1200.0,3.0,165.0,4
8158,other,700.0,1.0,41.0,1
8160,other,1595.0,3.0,115.0,3
8161,other,1353.0,2.0,110.0,2
8162,other,1200.0,2.0,85.0,1
8165,other,1325.0,2.0,90.0,3
8168,other,1056.0,2.0,80.0,2
8170,other,1600.0,3.0,86.0,3
8172,other,1544.0,3.0,120.0,3
8173,other,1200.0,2.0,65.0,2
8174,other,540.0,1.0,36.0,1
8175,other,1578.0,3.0,180.0,3
8177,other,1600.0,2.0,115.0,2
8178,other,416.0,1.0,18.5,1
8181,other,834.0,1.0,60.0,1
8182,other,1125.0,4.0,70.0,3
8183,other,3000.0,5.0,260.0,4
8184,other,2160.0,5.0,250.0,6
8186,other,469.0,1.0,25.0,1
8191,other,1630.0,2.0,200.0,2
8193,other,1200.0,2.0,70.0,3
8194,other,1350.0,3.0,77.0,3
8195,other,4046.0,4.0,445.0,4
8196,other,1180.0,2.0,78.34,3
8197,other,1355.0,2.0,115.0,2
8198,other,600.0,1.0,50.0,1
8199,other,1875.0,3.0,165.0,3
8200,other,600.0,2.0,55.0,2
8203,other,1750.0,3.0,120.0,3
8206,other,1092.0,2.0,98.5,3
8212,other,425.0,1.0,20.03,1
8214,other,600.0,1.0,60.0,1
8215,other,1468.0,2.0,140.0,2
8216,other,4300.0,5.0,550.0,4
8218,other,775.0,2.0,55.0,2
8220,other,445.0,1.0,28.0,1
8222,other,1352.0,3.0,135.0,3
8224,other,1200.0,3.0,95.0,4
8225,other,1976.0,3.0,184.0,3
8226,other,5500.0,4.0,600.0,4
8227,other,1200.0,3.0,95.0,3
8230,other,1180.0,2.0,69.0,2
8231,other,686.0,1.0,17.0,1
8232,other,1500.0,4.0,180.0,4
8234,other,1282.0,2.0,87.0,2
8236,other,1500.0,2.0,95.0,3
8237,other,1300.0,1.0,115.0,2
8238,other,530.0,1.0,20.0,1
8239,other,1350.0,2.0,80.0,2
8241,other,2400.0,6.0,125.0,8
8243,other,1141.0,2.0,62.0,2
8246,other,950.0,1.0,40.0,1
8252,other,1480.0,3.0,90.0,3
8253,other,1600.0,3.0,90.0,3
8254,other,1200.0,4.0,135.0,4
8255,other,1500.0,3.0,115.0,3
8256,other,1824.0,3.0,125.0,3
8257,other,750.0,1.0,56.25,1
8264,other,6000.0,5.0,400.0,4
8265,other,2400.0,3.0,170.0,3
8267,other,1500.0,2.0,98.0,3
8268,other,3095.0,3.0,350.0,3
8270,other,1200.0,1.0,28.0,1
8271,other,1500.0,3.0,100.0,3
8273,other,1560.0,5.0,145.0,5
8275,other,1560.0,3.0,188.0,3
8277,other,485.0,1.0,15.0,1
8283,other,1200.0,3.0,130.0,3
8284,other,1050.0,2.0,67.0,2
8285,other,1596.0,3.0,105.0,3
8288,other,1200.0,3.0,85.0,3
8289,other,1132.0,2.0,67.0,2
8291,other,1515.0,3.0,88.0,3
8294,other,1380.0,2.0,80.0,2
8297,other,4346.0,5.0,500.0,4
8298,other,510.0,1.0,25.25,1
8300,other,2200.0,3.0,187.0,3
8301,other,3329.0,3.0,330.0,3
8302,other,3600.0,4.0,300.0,4
8303,other,3500.0,3.0,450.0,4
8305,other,1093.0,2.0,65.0,2
8307,other,1535.0,3.0,95.0,3
8309,other,1100.0,2.0,62.7,2
8312,other,2197.0,4.0,280.0,3
8314,other,1600.0,3.0,172.0,4
8315,other,1450.0,2.0,85.0,3
8316,other,2000.0,3.0,166.0,4
8320,other,1756.0,3.0,100.0,3
8321,other,1532.0,3.0,92.0,3
8322,other,1650.0,3.0,110.0,3
8323,other,1200.0,2.0,66.0,2
8325,other,1525.0,2.0,122.0,3
8329,other,2400.0,3.0,200.0,4
8330,other,1000.0,2.0,130.0,2
8332,other,3040.0,1.0,180.0,2
8334,other,1390.0,3.0,120.0,3
8336,other,1135.0,2.0,68.0,2
8337,other,900.0,2.0,55.0,2
8341,other,2500.0,3.0,250.0,3
8345,other,1269.72,2.0,68.0,2
8346,other,1168.0,3.0,70.0,3
8348,other,2100.0,4.0,155.0,4
8350,other,1515.0,3.0,93.93,3
8355,other,2700.0,4.0,214.0,6
8356,other,2000.0,3.0,210.0,3
8357,other,2400.0,4.0,300.0,5
8358,other,1760.0,3.0,176.0,3
8359,other,595.0,1.0,42.0,1
8364,other,1170.0,2.0,86.0,2
8365,other,2200.0,4.0,235.0,4
8373,other,1650.0,3.0,175.0,3
8375,other,1670.0,3.0,91.86,3
8379,other,1250.0,2.0,80.0,3
8380,other,1650.0,4.0,160.0,3
8381,other,800.0,2.0,50.0,2
8382,other,1225.0,2.0,150.0,2
8384,other,3675.0,4.0,367.0,4
8385,other,1200.0,2.0,150.0,2
8388,other,1350.0,2.0,80.0,2
8390,other,1614.0,3.0,110.0,3
8391,other,1188.0,2.0,73.0,2
8392,other,1480.0,3.0,90.0,3
8393,other,680.0,2.0,42.0,2
8395,other,955.0,2.0,53.55,2
8397,other,2479.13,3.0,215.0,3
8398,other,1100.0,2.0,106.0,2
8401,other,1925.0,3.0,120.0,3
8402,other,650.0,1.0,26.0,1
8404,other,2000.0,3.0,207.0,3
8405,other,1050.0,2.0,110.0,2
8412,other,1685.0,2.0,110.0,3
8414,other,1550.0,3.0,110.0,3
8415,other,500.0,1.0,20.0,1
8417,other,3155.0,4.0,370.0,3
8418,other,1765.0,3.0,105.0,3
8419,other,1265.0,2.0,70.0,2
8420,other,1012.0,2.0,59.0,2
8421,other,2045.0,4.0,154.0,3
8423,other,2400.0,4.0,280.0,6
8424,other,581.91,2.0,25.0,1
8425,other,1158.0,2.0,85.0,3
8428,other,4750.0,5.0,600.0,4
8429,other,1840.0,3.0,155.0,3
8430,other,1350.0,2.0,185.0,2
8431,other,824.0,2.0,60.0,2
8432,other,1340.0,2.0,100.0,3
8433,other,1620.0,2.0,110.0,3
8434,other,1533.0,3.0,115.0,3
8435,other,1560.0,3.0,85.0,3
8437,other,750.0,1.0,25.0,1
8438,other,1375.0,2.0,85.0,3
8445,other,1500.0,3.0,88.0,3
8447,other,1140.0,2.0,76.0,2
8448,other,1198.0,2.0,84.0,2
8449,other,4000.0,4.0,520.0,4
8451,other,1370.0,2.0,75.0,2
8454,other,1000.0,1.0,55.0,2
8455,other,1200.0,2.0,125.0,2
8459,other,1050.0,1.0,70.0,1
8460,other,1200.0,2.0,80.0,3
8468,other,400.0,1.0,14.0,1
8470,other,1575.0,4.0,150.0,5
8472,other,4800.0,5.0,629.0,4
8473,other,1200.0,2.0,70.0,2
8476,other,1300.0,2.0,79.0,2
8478,other,3500.0,4.0,350.0,4
8480,other,1000.0,2.0,110.0,3
8482,other,1000.0,2.0,53.0,2
8487,other,2400.0,3.0,260.0,3
8488,other,1533.0,3.0,85.0,3
8491,other,1452.55,2.0,110.0,2
8492,other,2357.0,3.0,151.0,3
8493,other,1170.0,2.0,105.0,2
8494,other,1411.0,3.0,91.72,3
8496,other,3095.0,3.0,375.0,3
8498,other,1100.0,3.0,78.0,3
8500,other,3600.0,4.0,365.0,4
8503,other,1945.0,3.0,120.0,3
8505,other,1650.0,3.0,165.0,3
8506,other,351.0,1.0,16.0,1
8507,other,1550.0,2.0,150.0,3
8509,other,1150.0,2.0,75.0,3
8510,other,1200.0,3.0,74.0,3
8511,other,1229.0,3.0,86.03,3
8512,other,1030.0,2.0,61.0,2
8513,other,600.0,1.0,32.0,1
8514,other,1165.0,2.0,135.0,2
8517,other,3000.0,4.0,240.0,4
8519,other,1315.0,2.0,90.0,2
8520,other,1210.0,2.0,72.0,2
8521,other,11338.0,9.0,1000.0,6
8524,other,1170.0,2.0,68.0,2
8525,other,1600.0,2.0,110.0,2
8527,other,1370.0,2.0,75.0,3
8530,other,1700.0,3.0,97.0,3
8531,other,1900.0,3.0,160.0,3
8533,other,1100.0,2.0,75.0,2
8534,other,1929.0,3.0,115.0,3
8535,other,3161.0,4.0,214.0,4
8537,other,3515.0,3.0,420.0,3
8539,other,1100.0,2.0,70.0,2
8541,other,440.0,1.0,28.0,1
8544,other,700.0,1.0,41.0,1
8549,other,3000.0,3.0,250.0,3
8550,other,1100.0,2.0,61.0,2
8551,other,1260.0,1.0,41.0,1
8552,other,1500.0,1.0,37.5,1
8553,other,600.0,1.0,17.0,1
8555,other,1165.0,2.0,75.0,2
8556,other,1272.0,4.0,75.0,3
8558,other,1600.0,5.0,140.0,5
8560,other,1000.0,2.0,65.0,3
8562,other,2400.0,4.0,325.0,3
8563,other,1463.0,1.0,142.0,2
8565,other,2401.0,3.0,185.0,3
8566,other,1875.0,2.0,235.0,3
8568,other,890.0,1.0,75.0,1
8571,other,2400.0,3.0,290.0,3
8573,other,1690.0,3.0,100.0,3
8576,other,1350.0,2.0,90.0,2
8577,other,1460.0,3.0,88.0,3
8578,other,1685.0,3.0,95.0,3
8579,other,800.0,1.0,52.0,1
8580,other,4000.0,5.0,280.0,4
8582,other,792.0,2.0,70.0,2
8584,other,2400.0,5.0,235.0,5
8587,other,461.82,1.0,31.7,1
8588,other,1500.0,2.0,85.0,3
8591,other,1260.0,2.0,75.0,2
8593,other,12000.0,12.0,525.0,10
8595,other,2820.0,3.0,285.0,3
8596,other,1950.0,3.0,130.0,3
8598,other,1350.0,2.0,140.0,3
8599,other,4051.0,4.0,345.0,4
8600,other,2100.0,3.0,170.0,3
8601,other,1991.0,3.0,160.0,3
8603,other,1200.0,3.0,66.0,3
8605,other,3000.0,4.0,342.0,4
8606,other,2400.0,6.0,245.0,6
8608,other,1375.0,2.0,105.0,2
8609,other,1693.0,3.0,108.0,3
8616,other,1150.0,2.0,77.5,3
8620,other,1058.0,2.0,60.0,2
8621,other,900.0,1.0,30.0,1
8622,other,1672.0,3.0,150.0,3
8625,other,1250.0,3.0,139.0,3
8626,other,1468.0,3.0,130.0,2
8630,other,1480.0,2.0,145.0,3
8633,other,2280.0,3.0,285.0,3
8634,other,2000.0,3.0,200.0,3
8636,other,1080.0,2.0,75.0,3
8637,other,2400.0,2.0,150.0,3
8639,other,1125.0,2.0,75.0,2
8640,other,1596.0,3.0,95.0,3
8641,other,1639.0,3.0,123.0,3
8643,other,1740.0,3.0,199.0,3
8644,other,1372.0,2.0,90.0,3
8646,other,6200.0,5.0,720.0,5
8649,other,925.0,2.0,63.0,2
8650,other,1200.0,3.0,95.0,4
8651,other,1200.0,2.0,79.0,2
8652,other,2500.0,3.0,270.0,3
8653,other,1584.0,3.0,145.0,4
8654,other,1570.0,3.0,115.0,3
8658,other,1750.0,3.0,180.0,3
8659,other,1500.0,1.0,160.0,2
8660,other,2100.0,6.0,275.0,6
8662,other,705.0,1.0,36.5,1
8663,other,1340.0,3.0,77.0,3
8666,other,1260.0,1.0,41.0,1
8667,other,1200.0,2.0,125.0,2
8668,other,1270.0,2.0,175.0,4
8669,other,1200.0,3.0,130.0,3
8670,other,3595.0,6.0,360.0,4
8672,other,3100.0,5.0,385.0,4
8674,other,1200.0,4.0,150.0,4
8675,other,3259.0,3.0,270.0,3
8678,other,596.0,1.0,42.0,1
8679,other,10000.0,16.0,550.0,16
8680,other,1200.0,4.0,110.0,4
8681,other,1910.0,3.0,190.0,3
8684,other,1750.0,3.0,149.0,3
8686,other,985.0,2.0,63.0,2
8687,other,1300.0,2.0,129.0,2
8688,other,1490.0,2.0,88.0,3
8691,other,650.0,1.0,30.0,1
8692,other,1500.0,2.0,89.99,3
8693,other,910.0,1.0,42.0,1
8696,other,532.0,1.0,22.49,1
8697,other,1060.0,3.0,62.0,3
8699,other,1550.0,2.0,160.0,2
8703,other,1000.0,2.0,80.0,2
8705,other,1500.0,2.0,97.0,3
8706,other,1865.0,4.0,140.0,3
8708,other,3500.0,4.0,245.0,4
8712,other,1320.0,2.0,73.0,3
8713,other,2150.0,6.0,205.0,6
8716,other,675.0,3.0,52.0,2
8717,other,1801.0,3.0,139.0,3
8719,other,2990.0,4.0,324.0,4
8720,other,2400.0,2.0,160.0,2
8722,other,1150.0,2.0,75.0,2
8723,other,1200.0,3.0,165.0,3
8730,other,1390.0,2.0,80.0,3
8731,other,1550.0,2.0,90.0,3
8733,other,1500.0,4.0,110.0,4
8735,other,1839.0,3.0,165.0,3
8737,other,900.0,2.0,70.0,2
8739,other,1500.0,3.0,149.0,3
8742,other,750.0,2.0,50.0,1
8743,other,600.0,3.0,75.0,2
8747,other,1500.0,1.0,19.5,1
8749,other,1200.0,2.0,70.0,2
8750,other,1200.0,2.0,160.0,2
8751,other,1904.0,3.0,155.0,3
8752,other,2770.0,4.0,315.0,3
8753,other,813.0,1.0,39.0,1
8756,other,1630.0,2.0,97.78,3
8757,other,2425.0,4.0,173.0,4
8761,other,1280.0,2.0,75.0,2
8762,other,735.0,1.0,75.0,1
8763,other,500.0,1.0,24.0,1
8765,other,1200.0,4.0,145.0,3
8766,other,1200.0,2.0,100.0,2
8767,other,1200.0,3.0,160.0,3
8768,other,1265.0,2.0,82.0,3
8772,other,2360.0,4.0,150.0,4
8773,other,1030.0,2.0,77.25,2
8775,other,2000.0,3.0,160.0,3
8776,other,1575.0,3.0,93.0,3
8777,other,1300.0,2.0,70.0,3
8779,other,1380.0,2.0,75.0,2
8784,other,3100.0,3.0,250.0,3
8785,other,1190.0,2.0,100.0,2
8786,other,1827.0,3.0,100.0,3
8787,other,1500.0,3.0,95.0,3
8788,other,1180.0,2.0,63.0,2
8793,other,1645.0,3.0,95.0,3
8794,other,1200.0,4.0,140.0,4
8797,other,1097.0,2.0,65.0,2
8798,other,1600.0,3.0,165.0,4
8800,other,900.0,2.0,110.0,2
8801,other,1200.0,2.0,125.0,2
8802,other,1355.0,2.0,75.0,2
8804,other,7500.0,4.0,900.0,4
8807,other,4104.0,4.0,360.0,4
8810,other,2080.0,2.0,150.0,2
8811,other,1505.0,2.0,90.0,2
8812,other,1200.0,3.0,95.75,3
8813,other,1810.0,4.0,148.0,3
8815,other,1530.0,2.0,97.0,3
8820,other,1500.0,2.0,130.0,3
8824,other,1533.0,3.0,150.0,3
8826,other,745.0,2.0,50.0,2
8828,other,1355.0,2.0,95.0,2
8829,other,833.0,1.0,49.0,1
8831,other,3000.0,5.0,270.0,4
8832,other,1220.0,2.0,68.0,2
8833,other,3811.0,3.0,475.0,4
8834,other,1545.0,3.0,85.0,3
8836,other,1350.0,2.0,110.0,2
8838,other,1200.0,2.0,68.0,3
8840,other,2000.0,4.0,180.0,5
8844,other,1280.0,4.0,115.0,4
8845,other,1200.0,3.0,85.0,3
8847,other,1655.0,3.0,155.0,3
8848,other,1150.0,2.0,74.0,2
8850,other,1200.0,2.0,108.0,3
8851,other,1200.0,2.0,75.0,2
8856,other,1500.0,2.0,203.0,2
8858,other,1350.0,4.0,85.0,4
8859,other,4500.0,9.0,500.0,9
8862,other,1550.0,3.0,160.0,3
8865,other,1758.0,3.0,95.0,3
8866,other,3179.0,5.0,351.0,4
8868,other,1200.0,3.0,85.0,2
8870,other,1800.0,3.0,140.0,3
8873,other,3900.0,4.0,333.0,4
8874,other,2400.0,4.0,200.0,3
8875,other,1645.0,3.0,87.5,3
8877,other,2600.0,3.0,140.0,3
8878,other,950.0,2.0,60.0,2
8884,other,1900.0,3.0,205.0,3
8886,other,1402.0,2.0,85.0,3
8888,other,2100.0,3.0,240.0,3
8892,other,1200.0,3.0,140.0,3
8893,other,814.0,2.0,55.0,2
8896,other,435.0,1.0,19.5,1
8897,other,1590.0,3.0,120.0,3
8900,other,1450.0,2.0,89.6,3
8902,other,1340.0,2.0,77.0,2
8905,other,1665.0,3.0,105.0,3
8907,other,2300.0,4.0,200.0,4
8908,other,1210.0,2.0,76.0,2
8913,other,1065.0,2.0,58.0,2
8916,other,1636.0,3.0,97.0,3
8917,other,3600.0,4.0,450.0,4
8920,other,1200.0,3.0,72.0,3
8924,other,1000.0,1.0,75.0,2
8926,other,905.0,1.0,52.0,1
8928,other,1170.0,2.0,86.0,2
8929,other,4830.0,5.0,390.0,4
8930,other,850.0,2.0,75.0,2
8933,other,2065.0,3.0,130.0,3
8934,other,1150.0,2.0,125.0,2
8937,other,2550.0,4.0,290.0,3
8938,other,615.0,1.0,24.0,1
8939,other,3080.0,2.0,285.0,4
8941,other,3400.0,6.0,420.0,4
8942,other,450.0,1.0,25.0,1
8943,other,1100.0,2.0,85.0,2
8947,other,1036.0,2.0,110.0,2
8951,other,1376.0,4.0,156.0,4
8956,other,1080.0,2.0,62.0,2
8960,other,1475.0,2.0,200.0,3
8961,other,1200.0,3.0,96.25,3
8962,other,412.5,1.0,19.8,1
8963,other,2631.0,3.0,200.0,4
8964,other,830.0,2.0,60.0,2
8965,other,1500.0,2.0,88.0,2
8967,other,856.0,2.0,48.0,2
8969,other,1117.0,2.0,110.0,2
8970,other,600.0,1.0,43.0,1
8974,other,1200.0,3.0,70.0,3
8975,other,2675.0,4.0,290.0,4
8979,other,1477.0,2.0,80.0,3
8980,other,3500.0,5.0,450.0,4
8981,other,1793.0,3.0,98.0,3
8985,other,1020.0,2.0,62.0,2
8986,other,3563.0,6.0,310.0,4
8988,other,3300.0,5.0,318.0,4
8989,other,1200.0,3.0,165.0,3
8993,other,1718.0,3.0,223.0,3
8994,other,1200.0,2.0,75.0,3
8995,other,985.0,2.0,55.0,2
9000,other,1030.0,2.0,80.0,2
9001,other,1150.0,2.0,69.0,2
9004,other,1500.0,2.0,90.0,3
9005,other,900.0,2.0,55.0,2
9010,other,1750.0,2.0,225.0,4
9012,other,1100.0,2.0,78.0,2
9013,other,1180.0,2.0,74.0,2
9015,other,1540.0,3.0,85.0,3
9017,other,1800.0,3.0,230.0,3
9019,other,2000.0,3.0,120.0,3
9020,other,2000.0,3.0,145.0,3
9021,other,500.0,1.0,15.0,1
9027,other,3160.0,4.0,206.0,4
9028,other,922.0,2.0,70.0,2
9029,other,850.0,2.0,72.0,2
9030,other,1200.0,1.0,65.0,2
9032,other,1233.0,2.0,100.0,2
9040,other,1936.0,3.0,110.0,3
9041,other,1652.5,3.0,90.0,3
9043,other,1500.0,3.0,138.0,3
9044,other,700.0,2.0,43.0,2
9045,other,1750.0,3.0,170.0,3
9046,other,1365.0,3.0,99.0,3
9049,other,708.0,1.0,55.0,2
9050,other,1680.0,3.0,135.0,3
9051,other,990.0,2.0,58.0,2
9052,other,1240.0,2.0,100.0,2
9053,other,1810.0,3.0,118.0,3
9054,other,2005.0,3.0,240.0,3
9057,other,1000.0,2.0,97.0,2
9060,other,1430.0,3.0,78.65,3
9062,other,1200.0,2.0,45.0,1
9067,other,840.0,1.0,75.0,1
9068,other,1760.0,2.0,116.0,3
9069,other,3317.5,5.0,268.5,4
9070,other,600.0,1.0,52.0,2
9071,other,1670.0,3.0,160.0,3
9072,other,1410.0,2.0,75.0,2
9074,other,1200.0,2.0,75.6,3
9075,other,2400.0,5.0,285.0,5
9076,other,2100.0,4.0,150.0,4
9080,other,1550.0,4.0,120.0,4
9081,other,905.0,2.0,50.0,2
9082,other,1495.0,3.0,200.0,3
9084,other,550.0,1.0,23.0,1
9087,other,1080.0,2.0,75.0,3
9089,other,1537.0,3.0,110.0,3
9090,other,1750.0,3.0,150.0,3
9091,other,2800.0,7.0,250.0,7
9093,other,1191.0,2.0,90.0,2
9096,other,2849.0,5.0,250.0,4
9100,other,827.0,2.0,45.0,2
9107,other,1205.0,2.0,70.0,2
9111,other,2200.0,4.0,160.0,3
9114,other,1900.0,3.0,155.0,3
9115,other,1200.0,1.0,95.0,2
9117,other,1100.0,2.0,61.0,2
9118,other,1100.0,2.0,110.0,2
9119,other,1942.0,3.0,155.0,3
9120,other,1200.0,4.0,80.0,3
9123,other,1515.0,3.0,90.0,3
9126,other,1200.0,4.0,95.0,4
9131,other,1200.0,1.0,69.0,1
9133,other,1200.0,1.0,48.0,1
9134,other,1430.0,2.0,78.65,3
9136,other,1190.0,2.0,70.0,2
9138,other,2690.0,4.0,185.0,4
9139,other,1250.0,2.0,68.0,2
9140,other,1290.0,1.0,77.5,2
9142,other,1464.0,2.0,145.0,2
9143,other,1200.0,2.0,75.0,2
9146,other,1485.0,2.0,156.0,3
9147,other,2070.0,3.0,135.0,3
9150,other,800.0,2.0,55.0,2
9153,other,1500.0,2.0,130.0,2
9154,other,2010.0,3.0,125.0,3
9155,other,1504.0,2.0,100.0,3
9157,other,1602.0,2.0,165.0,3
9158,other,1200.0,4.0,130.0,4
9159,other,1800.0,3.0,220.0,3
9165,other,1862.0,3.0,120.0,3
9166,other,2700.0,3.0,200.0,3
9167,other,1677.0,3.0,98.0,3
9169,other,1490.0,2.0,115.0,3
9171,other,1740.0,3.0,120.0,3
9172,other,1020.0,2.0,60.0,2
9173,other,550.0,1.0,16.0,1
9176,other,3664.0,3.0,325.0,3
9177,other,690.0,2.0,42.0,2
9178,other,1520.0,3.0,111.0,3
9180,other,1200.0,4.0,86.0,4
9181,other,1250.0,2.0,90.0,2
9182,other,1900.0,2.0,190.0,3
9185,other,1602.0,2.0,170.0,3
9186,other,1230.0,2.0,70.0,2
9187,other,1600.0,3.0,95.0,3
9188,other,450.0,1.0,60.0,1
9189,other,600.0,2.0,23.0,1
9190,other,3463.0,6.0,310.0,4
9191,other,1200.0,2.0,85.0,2
9194,other,2000.0,4.0,130.0,3
9195,other,1350.0,4.0,140.0,4
9198,other,1175.0,2.0,79.0,2
9202,other,1158.0,2.0,75.0,2
9205,other,1200.0,2.0,90.0,2
